(277736863, 254307695)
(31313904, 904735218)
(200315834, 1216849)
(186192814, 195997492)
(14012722, 958208)
(1401772630, 225323747)
(2009777894, 3583201)
(1278837526, 516700336)
(187710460, 7750628)
(8312731, 1216849)
(5002485, 1228647938)
(31166269, 39586866)
(175022025, 1895429)
(226079038, 20327457)
(28219681, 924041395)
(20327457, 452881772)
(20271160, 922756081)
(18497669, 33288453)
(1571653781, 182620614)
(266095012, 233112935)
(1080258913, 31166269)
(391341146, 1997358839)
(4948, 22956520)
(5469148, 31122504)
(392718956, 188288463)
(263535618, 9125775)
(1780109981, 17015232)
(354688882, 1162502534)
(187507825, 31166269)
(226410953, 30918663)
(7750628, 31166269)
(256289718, 557030963)
(182080778, 213920321)
(8448032, 6035695)
(1179770, 3)
(237139438, 51612933)
(1216849, 210250823)
(1344676738, 1172024466)
(51363538, 182080778)
(412087893, 359296896)
(224037061, 358466806)
(467937871, 3583201)
(13936821, 342271220)
(2045078319, 1228859497)
(31181470, 26190194)
(3, 20811)
(6844938, 1216849)
(9351997, 4873405)
(6120909, 7750628)
(1216849, 210250823)
(198602647, 48469578)
(6844938, 1216849)
(32566036, 506485849)
(1235032133, 1113542022)
(21489304, 229554362)
(10930327, 31166269)
(325326051, 506861494)
(290953598, 352746989)
(263130735, 9125775)
(816131, 20811)
(3583201, 48489398)
(8312731, 1216849)
(268967018, 1321069691)
(1626697, 20811)
(195578952, 504461795)
(1122280233, 620042712)
(45752977, 31166269)
(502683398, 49388347)
(237139438, 51612933)
(958208, 2429957)
(736705650, 40714794)
(6035695, 2429957)
(1522197710, 1563735576)
(9315200, 30834724)
(47446109, 221873759)
(306359984, 31166269)
(1960294137, 192261019)
(233541951, 31122504)
(31166269, 39586866)
(1403425279, 486017419)
(22766879, 1344573618)
(263535249, 49305144)
(189044821, 1498251184)
(245102950, 20438057)
(27393478, 143823874)
(32566036, 506485849)
(7750628, 31166269)
(232563216, 32782367)
(943753, 1939728)
(1674926839, 471567628)
(623648523, 28219681)
(348320259, 9125775)
(216931713, 467937871)
(405272458, 352746989)
(247270471, 486017419)
(37521774, 197359977)
(1501904009, 969835506)
(6850819, 22116589)
(452881772, 221873759)
(45321, 7750628)
(33901829, 31166269)
(401970039, 17015232)
(1732021791, 1537144445)
(1118426636, 573219148)
(781330142, 31166269)
(523480171, 904735218)
(20653337, 17015232)
(591410324, 246902800)
(176424632, 1244101237)
(1355770, 48000985)
(1496565917, 30918663)
(226834074, 1955970484)
(178977972, 21613484)
(431019543, 3583201)
(557030963, 17015232)
(1370333, 7750628)
(3693504, 8082722)
(1319503504, 8954130)
(54194045, 7750628)
(1674926839, 471567628)
(969835506, 1501904009)
(6035695, 2429957)
(31166269, 39586866)
(1216849, 210250823)
(23505290, 5469148)
(6035695, 2429957)
(9125775, 31166269)
(1245201127, 1546658113)
(1705186, 538278)
(20327457, 452881772)
(22766879, 1344573618)
(34798642, 31122504)
(292311086, 7750628)
(604947545, 39586866)
(1349269043, 31166269)
(1359908361, 177253218)
(263140581, 17015232)
(22902212, 20327457)
(198246590, 474020376)
(1352315606, 31166269)
(31166269, 39586866)
(1319982, 7750628)
(680124062, 1376408870)
(20977314, 48489398)
(7750628, 31166269)
(516700336, 2334477262)
(27568897, 242578311)
(18621078, 1626697)
(2275270611, 1618927895)
(16553226, 242578311)
(33700453, 188288463)
(14648893, 20189632)
(276463616, 8488463)
(1607812, 405272458)
(22116589, 284664178)
(958208, 2429957)
(9656641, 5469148)
(1073357290, 31166269)
(48469578, 1812257)
(206488623, 31166269)
(474020376, 198246590)
(206191944, 7750628)
(287403505, 39651997)
(224037061, 358466806)
(855200749, 471567628)
(1616838166, 254307695)
(245509748, 7750628)
(516700336, 2334477262)
(1216849, 210250823)
(1978605216, 109049)
(6733703, 2429957)
(40981854, 31166269)
(367096327, 1228859497)
(1605506541, 3278337)
(376443517, 360973346)
(41580294, 904735218)
(25516464, 31166269)
(7802102, 5702799)
(25073987, 31166269)
(272367277, 17015232)
(367436228, 31166269)
(28185785, 31166269)
(180751979, 207115603)
(264436549, 763301916)
(1601034599, 31122504)
(253216239, 42132411)
(28771366, 8477062)
(1321069691, 7750628)
(48825852, 20327457)
(42812971, 5618451)
(217666467, 904735218)
(1321069691, 7750628)
(226536852, 229554362)
(8082722, 3693504)
(31717629, 1397667967)
(20424804, 8448032)
(192483804, 1397667967)
(504461795, 352746989)
(207115603, 1929240)
(1601418561, 31994079)
(237274131, 5469148)
(243476355, 181336467)
(395490603, 8312731)
(11658249, 1902544046)
(1071070095, 759694313)
(370287555, 20438057)
(1707675334, 550867254)
(14661708, 620042712)
(200315834, 1216849)
(187710460, 7750628)
(391341146, 1997358839)
(31994079, 1216849)
(2070476, 31166269)
(6034691, 42132411)
(1695485, 1216849)
(399155081, 348612740)
(2045078319, 1228859497)
(188502486, 474020376)
(452881772, 221873759)
(11840257, 3692195)
(676104055, 43777133)
(474020376, 198246590)
(48000985, 3486264)
(2219193348, 20977314)
(6034691, 42132411)
(20977314, 48489398)
(1340802, 1216849)
(43605903, 5469148)
(229031268, 322978108)
(1265698509, 352746989)
(190608663, 342271220)
(221328036, 904735218)
(185259028, 39025232)
(307206503, 29485389)
(10727623, 31166269)
(1626697, 20811)
(203918792, 195997492)
(24753365, 238455043)
(177253218, 48000985)
(2070476, 31166269)
(1728002890, 31044409)
(360161544, 17015232)
(9395107, 207115603)
(763301916, 1481417473)
(1344573618, 31166269)
(182080778, 213920321)
(237139438, 51612933)
(192025793, 32782367)
(321726385, 193375878)
(1778726561, 3583201)
(45041772, 319223866)
(29905777, 1319982)
(261263286, 424656323)
(32566036, 506485849)
(260853437, 31166269)
(16256266, 43770307)
(474020376, 198246590)
(263140581, 17015232)
(21108663, 22600662)
(862001238, 1510951273)
(28889851, 1321069691)
(54286736, 238627564)
(352766591, 498630670)
(43878587, 182913838)
(2274761819, 31166269)
(7802102, 5702799)
(1552785254, 5702799)
(263535249, 49305144)
(27320150, 31036392)
(17015232, 20438057)
(210250823, 1216849)
(31210843, 28771366)
(175282205, 234146281)
(521587199, 55919916)
(745652615, 238455043)
(421473721, 31166269)
(405272458, 352746989)
(20272441, 553101064)
(1587885085, 13510151)
(1071070095, 759694313)
(31210843, 28771366)
(495640818, 17015232)
(1216849, 210250823)
(271697127, 6202143)
(330766795, 31166269)
(2068252931, 2334477262)
(405272458, 352746989)
(179544280, 403548166)
(804422047, 1023205323)
(1358722623, 46260321)
(1402755526, 31166269)
(31166269, 39586866)
(226078285, 43777133)
(287505341, 289550424)
(392271225, 286900478)
(1193828642, 1592943054)
(9771150, 1939728)
(1780109981, 17015232)
(562733951, 1602162540)
(31210843, 28771366)
(255551689, 182913838)
(215123986, 208061507)
(11609756, 31166269)
(270009254, 31166269)
(245316702, 226536852)
(276463616, 8488463)
(1302156596, 944769370)
(584841964, 1378329808)
(17561696, 2070476)
(583103756, 3583201)
(412087893, 359296896)
(13936326, 1487862517)
(44132338, 14007383)
(14234108, 9125775)
(199558, 229031268)
(762110215, 258634395)
(16034857, 258439929)
(192025793, 32782367)
(753117386, 505395339)
(386113817, 504461795)
(179794926, 5702799)
(3583201, 48489398)
(16791326, 6850819)
(911051955, 339911380)
(307933074, 31166269)
(814023140, 1468527198)
(57369, 125814)
(40981854, 31166269)
(188567544, 197359977)
(11937016, 3583201)
(1272058927, 1099573025)
(1397667967, 192483804)
(1397667967, 192483804)
(3457161, 31166269)
(763301916, 1481417473)
(277905965, 231845045)
(319223866, 7750628)
(1561126357, 452881772)
(323067, 7750628)
(180951104, 345017070)
(2606041567, 1532487845)
(184976081, 31166269)
(948275, 2888295)
(517914658, 253216239)
(45041772, 319223866)
(646290735, 1451444767)
(1812257, 5618451)
(781330142, 31166269)
(109049, 14007383)
(345582, 17015232)
(522439564, 557030963)
(31228360, 5469148)
(6080011, 17015232)
(495640818, 17015232)
(467937871, 3583201)
(290408858, 206191944)
(298110629, 41580294)
(2066231397, 31166269)
(22622592, 2429957)
(237139438, 51612933)
(1639344462, 242578311)
(255709437, 31044409)
(855200749, 471567628)
(20977314, 48489398)
(218221127, 412087893)
(1710063900, 7750628)
(1384904375, 188288463)
(224761064, 213895768)
(277013173, 5469148)
(25660025, 342271220)
(3718363, 958208)
(614280, 1067599)
(197359977, 5618451)
(1931345, 31166269)
(523480171, 904735218)
(1193504530, 1818610138)
(5944084, 31166269)
(11937016, 3583201)
(30880045, 1159831)
(24287295, 37324800)
(495640818, 17015232)
(1180230328, 265112142)
(34291355, 7750628)
(39025232, 16581879)
(211615758, 43031680)
(850080, 1067599)
(496418983, 14234108)
(541942238, 221873759)
(1277956810, 1226008707)
(35671434, 31122504)
(5469148, 31122504)
(1476414, 237823486)
(5618451, 197359977)
(203525113, 361058647)
(270289, 213948445)
(14432688, 4873405)
(1461902227, 20438057)
(1216849, 210250823)
(495640818, 17015232)
(16581879, 39025232)
(9817497, 1278227)
(217275286, 8477062)
(417285065, 270009254)
(1216849, 210250823)
(269627284, 345582)
(29905777, 1319982)
(43366588, 7750628)
(344911499, 1472229041)
(319223866, 7750628)
(213419906, 38457659)
(317766548, 31166269)
(463035155, 182913838)
(269627284, 345582)
(18643700, 2710201)
(1359908361, 177253218)
(207115603, 1929240)
(183692709, 5469148)
(213350878, 1723338836)
(1801420793, 8736928)
(2218967992, 759694313)
(3583201, 48489398)
(13963789, 3457161)
(583103756, 3583201)
(1402755526, 31166269)
(37376153, 7750628)
(11937016, 3583201)
(55835004, 512230046)
(360973346, 557030963)
(1505014329, 229031268)
(439916, 20811)
(1616838166, 254307695)
(8134682, 183253400)
(254307695, 924041395)
(311361378, 1319503504)
(187710460, 7750628)
(25333594, 229554362)
(1143947719, 8006819)
(192025793, 32782367)
(1586901057, 1501904009)
(298110629, 41580294)
(352766591, 498630670)
(48000985, 3486264)
(345582, 17015232)
(277751311, 319223866)
(287538838, 471567628)
(611975996, 22600662)
(514411018, 557030963)
(276463616, 8488463)
(22600662, 1929240)
(566147620, 259267180)
(35813225, 11658249)
(300389727, 7750628)
(226078285, 43777133)
(13936326, 1487862517)
(2079267872, 1554178802)
(282799336, 1542372361)
(1127906089, 266095012)
(7564767, 49305144)
(214814467, 640325669)
(187507825, 31166269)
(1037305801, 31166269)
(1812257, 5618451)
(343984528, 3278337)
(613397772, 145879449)
(47841899, 220908750)
(868692742, 184976081)
(298110629, 41580294)
(1626697, 20811)
(237823486, 40556777)
(2218967992, 759694313)
(414357610, 452881772)
(188288463, 31166269)
(143624250, 54326610)
(175946953, 345582)
(3278337, 855200749)
(206191944, 7750628)
(1798725464, 47747563)
(306359984, 31166269)
(227323308, 392718956)
(181607069, 10210756)
(1397667967, 192483804)
(31166269, 39586866)
(2429957, 958208)
(620437236, 45752977)
(263140581, 17015232)
(2067502018, 24476229)
(247270471, 486017419)
(20327457, 452881772)
(1321069691, 7750628)
(1321069691, 7750628)
(494221744, 5944946)
(1228859497, 2045078319)
(522755993, 31166269)
(1726695405, 1344573618)
(229031268, 322978108)
(182572511, 31249006)
(1099573025, 924041395)
(969835506, 1501904009)
(9455186, 7750628)
(5100202, 1670729)
(405272458, 352746989)
(201670130, 5469148)
(30880489, 31122504)
(31427131, 270076672)
(431019543, 3583201)
(1552785254, 5702799)
(495321436, 645194651)
(1462010558, 471567628)
(221328036, 904735218)
(776951, 32782367)
(20438057, 17015232)
(49972400, 1216849)
(8477062, 5618451)
(277751311, 319223866)
(1528948702, 1335284)
(28185785, 31166269)
(7799178, 319223866)
(19285201, 15724621)
(223535667, 30918663)
(1216849, 210250823)
(2247209204, 1794051732)
(270076672, 557030963)
(254307695, 924041395)
(1476414, 237823486)
(20438057, 17015232)
(1099573025, 924041395)
(22116589, 284664178)
(1494720436, 15709275)
(12206811, 30880489)
(226265645, 504461795)
(9542112, 1643209044)
(1752666740, 17015232)
(1086199167, 556581415)
(366270867, 31166269)
(319223866, 7750628)
(53472119, 470786054)
(263140581, 17015232)
(22332392, 48704193)
(1752666740, 17015232)
(8806150, 7750628)
(33700453, 188288463)
(218875353, 1340802)
(1275273412, 1998907649)
(177253218, 48000985)
(1228859497, 2045078319)
(46260321, 1358722623)
(32566036, 506485849)
(215528399, 1113542022)
(10986089, 1216849)
(226277778, 345582)
(1642578649, 405272458)
(6850819, 22116589)
(31166269, 39586866)
(48489398, 354463072)
(1397667967, 192483804)
(179581158, 20438057)
(502823599, 958208)
(1268784731, 242578311)
(1355274698, 31166269)
(36139269, 17015232)
(16658847, 1359908361)
(292311086, 7750628)
(763301916, 1481417473)
(27320150, 31036392)
(55647, 1812257)
(3583201, 48489398)
(31044409, 31166269)
(319223866, 7750628)
(4461520, 186827193)
(237139438, 51612933)
(30834724, 557030963)
(1193828642, 1592943054)
(9487609, 367436228)
(969835506, 1501904009)
(31166269, 39586866)
(28912552, 25660025)
(8477062, 5618451)
(474020376, 198246590)
(192025793, 32782367)
(3737, 3)
(176509042, 272451104)
(30601863, 14432688)
(28219681, 924041395)
(1552785254, 5702799)
(392271225, 286900478)
(1178962104, 1669670400)
(402317871, 424656323)
(22116589, 284664178)
(185151807, 1932135334)
(5618451, 197359977)
(4809211, 5618451)
(17561696, 2070476)
(763301916, 1481417473)
(1340802, 1216849)
(1054560919, 439287371)
(272689385, 392718956)
(360694436, 177253218)
(1397667967, 192483804)
(13091828, 2100528459)
(49305144, 20327457)
(1322371557, 563934808)
(14640607, 1289024478)
(352746989, 405272458)
(1149166092, 1534752198)
(1032813384, 582007244)
(1112306875, 31166269)
(181107076, 2068252931)
(377106, 20811)
(1355770, 48000985)
(42496612, 144186969)
(1054560919, 439287371)
(11937016, 3583201)
(321726385, 193375878)
(261263286, 424656323)
(48469578, 1812257)
(1806313727, 31166269)
(284664178, 22116589)
(113969, 3)
(270319159, 967571728)
(267316201, 31166269)
(3552361, 14007383)
(6035695, 2429957)
(1228859497, 2045078319)
(284072501, 22105754)
(1216849, 210250823)
(452881772, 221873759)
(15724621, 19285201)
(259267180, 289550424)
(388660507, 47228477)
(1531077487, 7799178)
(992958553, 1612128734)
(1542372361, 31166269)
(5618451, 197359977)
(1489915710, 433935877)
(16106883, 319223866)
(270009254, 31166269)
(237139438, 51612933)
(237274131, 5469148)
(568768852, 31166269)
(25333594, 229554362)
(1758933578, 27170347)
(605681827, 319223866)
(211097207, 198246590)
(31994079, 1216849)
(226079038, 20327457)
(1216849, 210250823)
(1522310114, 319223866)
(184976081, 31166269)
(578094495, 300007187)
(519587452, 2238146858)
(12625476, 49305144)
(249602379, 207115603)
(1126748931, 563934808)
(3583201, 48489398)
(676104055, 43777133)
(18960501, 261263286)
(1367029, 31531966)
(49972400, 1216849)
(1064088710, 1501904009)
(1601418561, 31994079)
(14007383, 109049)
(969835506, 1501904009)
(1932135334, 31166269)
(182080778, 213920321)
(178950988, 49271847)
(176709327, 7750628)
(29429760, 31166269)
(270319159, 967571728)
(352746989, 405272458)
(210250823, 1216849)
(226079038, 20327457)
(1516224503, 31166269)
(146235901, 1487862517)
(323067, 7750628)
(17682812, 4376210)
(477261768, 1244101237)
(36139269, 17015232)
(8477062, 5618451)
(196466280, 1397667967)
(25660025, 342271220)
(855412437, 724716211)
(9125775, 31166269)
(1397667967, 192483804)
(27404115, 5469148)
(496418983, 14234108)
(289550424, 7750628)
(11937016, 3583201)
(1457133131, 1113225370)
(452881772, 221873759)
(367289307, 243769366)
(1344573618, 31166269)
(1726695405, 1344573618)
(405272458, 352746989)
(189044821, 1498251184)
(177800237, 1879086)
(1383477731, 676104055)
(3457161, 31166269)
(300868400, 506570320)
(186192814, 195997492)
(886343, 20327457)
(31166269, 39586866)
(54194045, 7750628)
(1814005824, 563934808)
(22655278, 17015232)
(50588856, 1763035)
(25496054, 4461520)
(1419747453, 1481417473)
(2053549937, 2067667833)
(9355313, 3583201)
(573219148, 245509748)
(209215005, 2369536)
(439287371, 90836)
(41253426, 33785594)
(1179770, 3)
(270458473, 20327457)
(2068252931, 2334477262)
(17015232, 20438057)
(643880699, 1397667967)
(277013173, 5469148)
(1487862517, 13936326)
(1531077487, 7799178)
(6035695, 2429957)
(20438057, 17015232)
(195390669, 471567628)
(16256266, 43770307)
(16626573, 4521923)
(1397667967, 192483804)
(1472229041, 1322371557)
(405272458, 352746989)
(10210756, 522755993)
(54733154, 1503488003)
(284664178, 22116589)
(287538838, 471567628)
(6267175, 377416728)
(3983223, 263535618)
(1397667967, 192483804)
(48489398, 354463072)
(1556322548, 434666174)
(31313904, 904735218)
(27748267, 186245126)
(716456736, 922756081)
(601542144, 248055141)
(10748926, 5469148)
(1251334599, 283738113)
(1680377386, 31166269)
(221873759, 452881772)
(348612740, 234130459)
(20458530, 8477062)
(13510151, 1670729)
(257983868, 30918663)
(1112306875, 31166269)
(1067599, 614280)
(784264014, 495640818)
(47747563, 904735218)
(1397117, 109049)
(475577, 207115603)
(18775331, 8559610)
(1778726561, 3583201)
(2191465573, 180751979)
(31166269, 39586866)
(1099573025, 924041395)
(20653337, 17015232)
(1244101237, 20977314)
(284664178, 22116589)
(855200749, 471567628)
(855200749, 471567628)
(193631978, 8457320)
(514411018, 557030963)
(265046303, 190846132)
(22902212, 20327457)
(32566036, 506485849)
(358466806, 224037061)
(17015232, 20438057)
(48489398, 354463072)
(176944148, 272689385)
(268967018, 1321069691)
(259267180, 289550424)
(90836, 20811)
(198246590, 474020376)
(1626697, 20811)
(215121073, 242578311)
(620042712, 14661708)
(263140581, 17015232)
(203525113, 361058647)
(254167552, 471567628)
(6120909, 7750628)
(1099573025, 924041395)
(1929240, 22600662)
(2046408050, 1998907649)
(1992161785, 17015232)
(14190410, 384550290)
(229031268, 322978108)
(49972400, 1216849)
(1715732606, 20977314)
(1359908361, 177253218)
(1344573618, 31166269)
(236241148, 377416728)
(414675338, 7799178)
(467937871, 3583201)
(31940879, 31166269)
(31044409, 31166269)
(311088518, 1586901057)
(1723338836, 31036392)
(5094232, 1397667967)
(350043954, 868692742)
(23505290, 5469148)
(263149319, 17084088)
(7799178, 319223866)
(11937016, 3583201)
(201131883, 372096906)
(221873759, 452881772)
(15709275, 1537144445)
(32782367, 1340802)
(34545973, 180951104)
(11249893, 1812257)
(969835506, 1501904009)
(195620179, 348612740)
(486017419, 1674926839)
(3, 20811)
(30669154, 277630906)
(462320163, 367436228)
(38050172, 208061507)
(1447303514, 49305144)
(375957624, 31166269)
(54194045, 7750628)
(454763845, 274106915)
(196555015, 1245201127)
(405272458, 352746989)
(1476414, 237823486)
(5018169, 31166269)
(506570320, 300868400)
(361058647, 203525113)
(227323308, 392718956)
(31166269, 39586866)
(263535618, 9125775)
(36814772, 274578528)
(15460167, 15265310)
(3124002, 904735218)
(924041395, 254307695)
(506692845, 30880489)
(293953601, 33709116)
(7750628, 31166269)
(1812257, 5618451)
(8312731, 1216849)
(178615658, 31166269)
(323067, 7750628)
(1226008707, 1498251184)
(17015232, 20438057)
(51563173, 522755993)
(5944946, 494221744)
(182080778, 213920321)
(113969, 3)
(40252773, 414357610)
(300007187, 319223866)
(210348875, 1344573618)
(3, 20811)
(1487862517, 13936326)
(1476414, 237823486)
(53100801, 217666467)
(8312731, 1216849)
(254607239, 40189325)
(32566036, 506485849)
(2429957, 958208)
(319223866, 7750628)
(186827193, 4461520)
(288427443, 207115603)
(1642578649, 405272458)
(1978605216, 109049)
(300007187, 319223866)
(299781029, 1340802)
(392718956, 188288463)
(32566036, 506485849)
(245509748, 7750628)
(192483804, 1397667967)
(39623193, 184976081)
(6968142, 45321)
(12625476, 49305144)
(168387, 1099573025)
(43605903, 5469148)
(868692742, 184976081)
(242578311, 16553226)
(471240576, 31166269)
(245140932, 4809211)
(1278227, 9817497)
(738203794, 1498251184)
(943753, 1939728)
(189449603, 319223866)
(226079038, 20327457)
(592933447, 1409748816)
(290953598, 352746989)
(180482705, 48000985)
(904735218, 217666467)
(184976081, 31166269)
(467501249, 31166269)
(2652840, 210250823)
(190846132, 8448032)
(1626697, 20811)
(182679792, 393480713)
(1652689961, 516700336)
(584841964, 1378329808)
(510870464, 1113225370)
(377106, 20811)
(1340802, 1216849)
(218221127, 412087893)
(16256266, 43770307)
(550867254, 763301916)
(377106, 20811)
(198602647, 48469578)
(25610315, 637206413)
(1148377140, 276135499)
(145879449, 221873759)
(335822634, 2068252931)
(319223866, 7750628)
(1513921560, 1939728)
(1390434622, 924041395)
(1006068404, 1319503504)
(1216849, 210250823)
(2056883869, 563934808)
(48489398, 354463072)
(31994079, 1216849)
(254307695, 924041395)
(23854487, 31166269)
(29286290, 7750628)
(300125656, 242578311)
(850080, 1067599)
(1443820355, 9125775)
(1344573618, 31166269)
(254307695, 924041395)
(25333594, 229554362)
(261263286, 424656323)
(1457631455, 1226008707)
(185151807, 1932135334)
(298847371, 319223866)
(471567628, 855200749)
(248055141, 1244101237)
(28219681, 924041395)
(45321, 7750628)
(288427443, 207115603)
(206191944, 7750628)
(1401772630, 225323747)
(1339117992, 2113432756)
(1978353630, 1812257)
(405272458, 352746989)
(330855149, 22655278)
(1342255123, 18209569)
(439916, 20811)
(226536852, 229554362)
(405272458, 352746989)
(955296, 2167022454)
(32566036, 506485849)
(37376153, 7750628)
(21148421, 1416128333)
(2211782186, 1535360383)
(300868400, 506570320)
(1565109049, 31166269)
(343522140, 7750628)
(31122504, 5618451)
(37521774, 197359977)
(1216907630, 1099573025)
(221873759, 452881772)
(1531077487, 7799178)
(1453007204, 583822108)
(1216849, 210250823)
(208061507, 7750628)
(27404115, 5469148)
(2084810294, 1792183297)
(200315834, 1216849)
(270458473, 20327457)
(504461795, 352746989)
(5618451, 197359977)
(186192814, 195997492)
(215436497, 255817987)
(1318031826, 1379858179)
(351302287, 452881772)
(738203794, 1498251184)
(20811, 1626697)
(1032813384, 582007244)
(185259028, 39025232)
(1390434622, 924041395)
(269584982, 452881772)
(20438057, 17015232)
(647121458, 31166269)
(29922992, 1554178802)
(2429957, 958208)
(563934808, 1322371557)
(207115603, 1929240)
(270319159, 967571728)
(234973825, 37376153)
(414357610, 452881772)
(9239900, 42132411)
(274854549, 17015232)
(10986089, 1216849)
(53948922, 11937016)
(475821726, 31166269)
(109049, 14007383)
(1126748931, 563934808)
(289947924, 1370333)
(300868400, 506570320)
(1073539723, 13681018)
(8477062, 5618451)
(311361378, 1319503504)
(498631397, 38362678)
(700960, 7750628)
(187408880, 49305144)
(31044409, 31166269)
(54194045, 7750628)
(16256266, 43770307)
(481819935, 424656323)
(1602162540, 7750628)
(1728002890, 31044409)
(14775670, 12936542)
(144595087, 49747438)
(194690860, 30601863)
(187408880, 49305144)
(1099573025, 924041395)
(261263286, 424656323)
(7133336, 4809211)
(235369577, 1173055495)
(6035695, 2429957)
(736705650, 40714794)
(32566036, 506485849)
(48704193, 193711293)
(36139269, 17015232)
(274854549, 17015232)
(11937016, 3583201)
(516700336, 2334477262)
(278191737, 3583201)
(31166269, 39586866)
(206219442, 1794051732)
(545875251, 1895429)
(17015232, 20438057)
(201949415, 20438057)
(42132411, 49305144)
(29429760, 31166269)
(352746989, 405272458)
(1112306875, 31166269)
(7750628, 31166269)
(922756081, 9125775)
(229031268, 322978108)
(245898891, 217666467)
(19285201, 15724621)
(213757890, 20438057)
(31303627, 37521774)
(286900478, 392271225)
(439916, 20811)
(24210852, 31166269)
(1984179385, 405272458)
(17927929, 267316201)
(370287555, 20438057)
(1111758175, 1939728)
(290408858, 206191944)
(583103756, 3583201)
(1554178802, 377106)
(104774395, 5469148)
(32566036, 506485849)
(506485849, 32566036)
(33901829, 31166269)
(41580294, 904735218)
(223518555, 32566036)
(595979275, 31166269)
(20327457, 452881772)
(1126748931, 563934808)
(197359977, 5618451)
(463008994, 473919772)
(538278, 20811)
(763301916, 1481417473)
(16157464, 2020519)
(54261989, 31166269)
(922756081, 9125775)
(231845045, 277905965)
(307111500, 352746989)
(15265310, 31166269)
(19285201, 15724621)
(13708599, 30834724)
(888081743, 145879449)
(1616838166, 254307695)
(4521923, 2614447)
(188380419, 261263286)
(206191944, 7750628)
(683147466, 6844938)
(27404115, 5469148)
(352766591, 498630670)
(1216849, 210250823)
(26190194, 5469148)
(1791064293, 7750628)
(30462740, 1216849)
(522755993, 31166269)
(1626697, 20811)
(1397667967, 192483804)
(282219814, 758445817)
(261000093, 333606403)
(15724621, 19285201)
(5702799, 1552785254)
(210250823, 1216849)
(191275655, 31166269)
(855200749, 471567628)
(13330752, 32566036)
(467937871, 3583201)
(180751979, 207115603)
(3, 20811)
(47056840, 1987134)
(1621511071, 253128652)
(1536794970, 477431807)
(4181472, 509086332)
(1616838166, 254307695)
(255709437, 31044409)
(284980217, 292311086)
(251398382, 1216849)
(475297043, 182080778)
(360973346, 557030963)
(237274131, 5469148)
(31166269, 39586866)
(1043858630, 630132737)
(17015232, 20438057)
(6850819, 22116589)
(248055141, 1244101237)
(17015232, 20438057)
(14012722, 958208)
(1086199167, 556581415)
(1216849, 210250823)
(25660025, 342271220)
(246107920, 1895429)
(439287371, 90836)
(32566036, 506485849)
(924041395, 254307695)
(143766681, 17015232)
(237139438, 51612933)
(19171915, 302851132)
(309644657, 825980664)
(49855122, 207115603)
(1397667967, 192483804)
(1695485, 1216849)
(352766591, 498630670)
(785341520, 31166269)
(1344573618, 31166269)
(255709437, 31044409)
(1216849, 210250823)
(363696767, 43683203)
(254307695, 924041395)
(27320150, 31036392)
(35098061, 31166269)
(5734359, 20811)
(1918600649, 2334477262)
(25660025, 342271220)
(10986089, 1216849)
(387331580, 245509748)
(261263286, 424656323)
(1037305801, 31166269)
(11609756, 31166269)
(7750628, 31166269)
(294143370, 31166269)
(233112935, 266095012)
(203525113, 361058647)
(20424804, 8448032)
(263535618, 9125775)
(631629, 54194045)
(10930327, 31166269)
(1626697, 20811)
(207914432, 20327457)
(488231705, 763301916)
(4809211, 5618451)
(3583201, 48489398)
(40603783, 424656323)
(311361378, 1319503504)
(31166269, 39586866)
(13708599, 30834724)
(1370543208, 2211541086)
(13208968, 229554362)
(229554362, 870971329)
(26887525, 25818637)
(176509042, 272451104)
(745652615, 238455043)
(31036392, 5469148)
(247270471, 486017419)
(6080011, 17015232)
(32084267, 351302287)
(222049412, 1336865343)
(1462902584, 791146972)
(26389194, 5400153)
(360973346, 557030963)
(6596995, 7750628)
(463008994, 473919772)
(556641002, 8448032)
(855412437, 724716211)
(29771634, 1228859497)
(19285201, 15724621)
(14007383, 109049)
(583103756, 3583201)
(1240791754, 907255837)
(1341607561, 642738504)
(48408097, 245509748)
(16157464, 2020519)
(1487862517, 13936326)
(1355770, 48000985)
(700960, 7750628)
(315949413, 360973346)
(433935877, 1099573025)
(42132411, 49305144)
(27748267, 186245126)
(22570312, 1216849)
(54261989, 31166269)
(4521923, 2614447)
(1524160860, 599035282)
(263535618, 9125775)
(1377801344, 34148133)
(28771366, 8477062)
(45321, 7750628)
(1476414, 237823486)
(2262423654, 1932135334)
(177979339, 270458473)
(54420479, 759694313)
(242578311, 16553226)
(592752100, 51123575)
(31166269, 39586866)
(28709610, 216226027)
(237995823, 182080778)
(8312731, 1216849)
(1142819314, 1522310114)
(257440610, 178852580)
(180951104, 345017070)
(1122280233, 620042712)
(17927929, 267316201)
(250187436, 32566036)
(855200749, 471567628)
(49777515, 9315238)
(7802102, 5702799)
(1216849, 210250823)
(262783428, 474020376)
(351843839, 17015232)
(439916, 20811)
(506485849, 32566036)
(221328036, 904735218)
(49388347, 958208)
(5702799, 1552785254)
(301746565, 17015232)
(5702799, 1552785254)
(54261989, 31166269)
(1288397234, 31166269)
(6096444, 904735218)
(192261019, 51612933)
(6096444, 904735218)
(1929240, 22600662)
(506485849, 32566036)
(201261851, 1113542022)
(54261989, 31166269)
(8543507, 253195269)
(6120909, 7750628)
(29905777, 1319982)
(223593688, 452881772)
(270009254, 31166269)
(14756221, 36139269)
